threshold,precision,recall
0.06598631363404976,0.2080808080808081,0.9237668161434978
0.06627377531236438,0.2082912032355915,0.9237668161434978
0.06630738848734483,0.20850202429149797,0.9237668161434978
0.0665368937652455,0.20871327254305977,0.9237668161434978
0.06669885405830832,0.20892494929006086,0.9237668161434978
0.06707604103653168,0.20913705583756345,0.9237668161434978
0.06765051979757682,0.20934959349593496,0.9237668161434978
0.06804488839606296,0.20956256358087488,0.9237668161434978
0.06838248700196885,0.20875763747454176,0.9192825112107623
0.06840459765240739,0.2089704383282365,0.9192825112107623
0.0685556643611268,0.20918367346938777,0.9192825112107623
0.06875463763106755,0.2093973442288049,0.9192825112107623
0.0689135006059034,0.20961145194274028,0.9192825112107623
0.0689256759998956,0.2098259979529171,0.9192825112107623
0.0690324245126616,0.21004098360655737,0.9192825112107623
0.06904555527784674,0.21025641025641026,0.9192825112107623
0.0695882615734486,0.2104722792607803,0.9192825112107623
0.06986604412583945,0.21068859198355602,0.9192825112107623
0.06993559580379483,0.2109053497942387,0.9192825112107623
0.07001227719438344,0.21112255406797117,0.9192825112107623
0.07005575888866439,0.211340206185567,0.9192825112107623
0.07044358295497201,0.21155830753353974,0.9192825112107623
0.07098924788193785,0.21177685950413222,0.9192825112107623
0.071518127169954,0.21199586349534644,0.9192825112107623
0.07188866313336642,0.2122153209109731,0.9192825112107623
0.07202970390413344,0.21243523316062177,0.9192825112107623
0.07231646166865241,0.21265560165975103,0.9192825112107623
0.07252176834339585,0.21287642782969884,0.9192825112107623
0.07255047583607405,0.2130977130977131,0.9192825112107623
0.07272135287547407,0.2133194588969823,0.9192825112107623
0.0730627361869385,0.21354166666666666,0.9192825112107623
0.07320998968257363,0.21376433785192908,0.9192825112107623
0.07323022665021023,0.2139874739039666,0.9192825112107623
0.073276370270783,0.2142110762800418,0.9192825112107623
0.07331720847317287,0.21443514644351463,0.9192825112107623
0.07357396834592463,0.21465968586387435,0.9192825112107623
0.07431103769977228,0.2138364779874214,0.9147982062780269
0.07471380373383926,0.21406086044071354,0.9147982062780269
0.074877278321181,0.21323529411764705,0.9103139013452914
0.07493355620253021,0.21345951629863302,0.9103139013452914
0.07508255873116894,0.21368421052631578,0.9103139013452914
0.07557529075377845,0.21390937829293993,0.9103139013452914
0.07563201891632965,0.2141350210970464,0.9103139013452914
0.0759581997119712,0.21436114044350582,0.9103139013452914
0.07606214496726176,0.21458773784355178,0.9103139013452914
0.07642704632995981,0.21481481481481482,0.9103139013452914
0.0767023731080788,0.21504237288135594,0.9103139013452914
0.07685301453750629,0.21527041357370094,0.9103139013452914
0.07712446863941105,0.21549893842887474,0.9103139013452914
0.07736097699694731,0.2157279489904357,0.9103139013452914
0.07761239787233305,0.21595744680851064,0.9103139013452914
0.07782260041019493,0.2161874334398296,0.9103139013452914
0.07783364341532827,0.21641791044776118,0.9103139013452914
0.07810304614775833,0.21664887940234792,0.9103139013452914
0.07817503465961105,0.2168803418803419,0.9103139013452914
0.07825257611591167,0.21711229946524063,0.9103139013452914
0.078350308183696,0.21734475374732334,0.9103139013452914
0.07842206487232534,0.21757770632368703,0.9103139013452914
0.07863564970560168,0.21781115879828325,0.9103139013452914
0.07865621840182982,0.21804511278195488,0.9103139013452914
0.07906308277094413,0.21827956989247313,0.9103139013452914
0.07907201073850517,0.2185145317545748,0.9103139013452914
0.07922475339966019,0.21875,0.9103139013452914
0.07930293431568654,0.21898597626752966,0.9103139013452914
0.07963579637098897,0.21922246220302377,0.9103139013452914
0.07977477725701651,0.21945945945945947,0.9103139013452914
0.07981757462255669,0.2196969696969697,0.9103139013452914
0.07994310654044275,0.2199349945828819,0.9103139013452914
0.07996839796108311,0.22017353579175705,0.9103139013452914
0.0801823103923453,0.22041259500542887,0.9103139013452914
0.08036083955710793,0.22065217391304348,0.9103139013452914
0.08039890671096685,0.22089227421109903,0.9103139013452914
0.08041623443487592,0.22113289760348584,0.9103139013452914
0.08054910868593526,0.22137404580152673,0.9103139013452914
0.08062473284286197,0.22161572052401746,0.9103139013452914
